store_name,business_category,permission_date,situation,address,address_road,new_store_name
제주함덕오션점,기타 휴게음식점,2021-10-05,영업,제주특별자치도 제주시 조천읍 함덕리 4178 천마 에버하임 오션,제주특별자치도 제주시 조천읍 함덕5길 14 (천마 에버하임 오션),제주함덕오션점  제주시 조천읍 함덕5길 14 (천마 에버하임 오션)
크라우드피씨삼화지구점,기타 휴게음식점,2021-10-05,영업,제주특별자치도 제주시 도련일동 1939-3,"제주특별자치도 제주시 건주로4길 10-4, 3층 301호 (도련일동)",크라우드피씨삼화지구점  제주시 건주로4길 10-4
땡초김밥싱싱왕만두김녕점,기타 휴게음식점,2021-10-05,영업,제주특별자치도 제주시 구좌읍 김녕리 3614,"제주특별자치도 제주시 구좌읍 김녕로 79-2, 1층",땡초김밥싱싱왕만두김녕점  제주시 구좌읍 김녕로 79-2
까르르하우스,커피숍,2021-10-05,영업,제주특별자치도 제주시 이도이동 1975-11,"제주특별자치도 제주시 박성내서길 2-1, 1층 (이도이동)",까르르하우스  제주시 박성내서길 2-1
안젤라,커피숍,2021-10-12,영업,제주특별자치도 제주시 노형동 906-2,"제주특별자치도 제주시 도령로 52, 1층 (노형동)",안젤라  제주시 도령로 52
도이프,커피숍,2021-10-12,영업,제주특별자치도 제주시 이도이동 1948-3,"제주특별자치도 제주시 신설로7길 37, 1층 (이도이동)",도이프  제주시 신설로7길 37
보보스헬스사우나매점,기타 휴게음식점,2021-10-12,영업,제주특별자치도 제주시 화북이동 827-1 재이앤헬스센터,"제주특별자치도 제주시 동화로 74, 재이앤헬스센터 2층 (화북이동)",보보스헬스사우나매점  제주시 동화로 74
미노루,기타 휴게음식점,2021-10-15,영업,제주특별자치도 제주시 화북일동 18-1,"제주특별자치도 제주시 동화로1길 53-14, 1층 (화북일동)",미노루  제주시 동화로1길 53-14
용소담,기타 휴게음식점,2021-10-15,영업,제주특별자치도 제주시 용담이동 443,"제주특별자치도 제주시 흥운길 103, 1층 (용담이동)",용소담  제주시 흥운길 103
감성조은,커피숍,2021-10-15,영업,제주특별자치도 제주시 한경면 조수리 434-2,"제주특별자치도 제주시 한경면 홍수암로 561, 1층",감성조은  제주시 한경면 홍수암로 561
스테이위드커피,기타 휴게음식점,2021-10-01,영업,제주특별자치도 제주시 해안동 2009-1,"제주특별자치도 제주시 해안마을5길 29, 지하1층 (해안동)",스테이위드커피  제주시 해안마을5길 29
해그리드,기타 휴게음식점,2021-10-01,영업,제주특별자치도 제주시 일도일동 1049-4,제주특별자치도 제주시 동문로8길 14-7 (일도일동),해그리드  제주시 동문로8길 14-7 (일도일동)
홍홍분식,기타 휴게음식점,2021-10-01,영업,제주특별자치도 제주시 노형동 1067-11 우진주택,"제주특별자치도 제주시 월랑로4길 15, 1층 (노형동, 우진주택)",홍홍분식  제주시 월랑로4길 15
그리키,기타 휴게음식점,2021-10-06,영업,제주특별자치도 제주시 노형동 3814 하임스톤,"제주특별자치도 제주시 노형2길 47-4, 1층 102호 (노형동, 하임스톤)",그리키  제주시 노형2길 47-4
유심이감성,커피숍,2021-10-07,영업,제주특별자치도 제주시 추자면 영흥리 365-1,"제주특별자치도 제주시 추자면 영흥1길 35, 1층",유심이감성  제주시 추자면 영흥1길 35
동문야시장,기타 휴게음식점,2021-10-07,영업,제주특별자치도 제주시 일도일동 1102-29,"제주특별자치도 제주시 동문로4길 17, 1층 (일도일동)",동문야시장  제주시 동문로4길 17
띵동제주,커피숍,2021-10-18,영업,제주특별자치도 제주시 일도이동 358-1,"제주특별자치도 제주시 신산로15길 52, 1층 (일도이동)",띵동제주  제주시 신산로15길 52
미니핏다이어트,커피숍,2021-11-09,영업,제주특별자치도 제주시 조천읍 신촌리 1792-1 에스디빌 101,"제주특별자치도 제주시 조천읍 신북로 60, 1층 102호 (에스디빌 101)",미니핏다이어트  제주시 조천읍 신북로 60
희영분식,기타 휴게음식점,2021-11-30,영업,제주특별자치도 제주시 이도이동 1075-5 산호맨션,"제주특별자치도 제주시 오복4길 21, 101호 (이도이동, 산호맨션)",희영분식  제주시 오복4길 21
오늘봄,커피숍,2021-11-30,영업,제주특별자치도 제주시 구좌읍 월정리 496,제주특별자치도 제주시 구좌읍 월정5길 47,오늘봄  제주시 구좌읍 월정5길 47
픽토랜드,커피숍,2021-11-30,영업,제주특별자치도 제주시 조천읍 선흘리 3532-4,제주특별자치도 제주시 조천읍 북선로 203,픽토랜드  제주시 조천읍 북선로 203
츄러스1500제주노형점,커피숍,2021-11-30,영업,제주특별자치도 제주시 노형동 2537-1,"제주특별자치도 제주시 수덕3길 33, 1층 (노형동)",츄러스1500제주노형점  제주시 수덕3길 33
헬시바비제주시청점,극장,2021-10-25,영업,제주특별자치도 제주시 이도일동 1259-12 포트빌,"제주특별자치도 제주시 중앙로 195-2, 2층 221호 (이도일동, 포트빌)",헬시바비제주시청점  제주시 중앙로 195-2
불타는여고24시떡볶이구좌성산점,일반조리판매,2021-10-25,영업,제주특별자치도 제주시 구좌읍 종달리 2762,"제주특별자치도 제주시 구좌읍 일주동로 3653-1, 2층",불타는여고24시떡볶이구좌성산점  제주시 구좌읍 일주동로 3653-1
소길다방,커피숍,2021-10-25,영업,제주특별자치도 제주시 애월읍 소길리 619,"제주특별자치도 제주시 애월읍 소길2길 45-3, 1층",소길다방  제주시 애월읍 소길2길 45-3
달달한제주,커피숍,2021-10-25,영업,제주특별자치도 제주시 용담이동 624-10,"제주특별자치도 제주시 용화로 63, 1층 (용담이동)",달달한제주  제주시 용화로 63
트리링,커피숍,2021-11-03,영업,제주특별자치도 제주시 아라일동 6137,"제주특별자치도 제주시 인다13길 3, 1층 (아라일동)",트리링  제주시 인다13길 3
카페베고니아,커피숍,2021-11-03,영업,제주특별자치도 제주시 아라이동 1382-12,"제주특별자치도 제주시 간월동로 24, 1층 (아라이동)",카페베고니아  제주시 간월동로 24
카페브브,커피숍,2021-11-03,영업,제주특별자치도 제주시 이도이동 2037-2,"제주특별자치도 제주시 구남로2길 2, 1층 (이도이동)",카페브브  제주시 구남로2길 2
근육식당,일반조리판매,2021-11-01,영업,제주특별자치도 제주시 삼양이동 2406-1 1976석빌딩,"제주특별자치도 제주시 일주동로 331, 1976석빌딩 1층 (삼양이동)",근육식당  제주시 일주동로 331
베어파인,기타 휴게음식점,2021-11-01,영업,제주특별자치도 제주시 애월읍 수산리 1991-5,"제주특별자치도 제주시 애월읍 수산곰솔길 37, 2층",베어파인  제주시 애월읍 수산곰솔길 37
히포파운드,커피숍,2021-11-01,영업,제주특별자치도 제주시 노형동 3744-1,"제주특별자치도 제주시 오광로 120, 1층 (노형동)",히포파운드  제주시 오광로 120
블루샥제주법원점,커피숍,2021-10-14,영업,제주특별자치도 제주시 이도이동 1027-10 해피트리,"제주특별자치도 제주시 중앙로 326, 해피트리 1층 (이도이동)",블루샥제주법원점  제주시 중앙로 326
컴포즈커피제주남녕고점,기타 휴게음식점,2021-10-14,영업,제주특별자치도 제주시 노형동 1272-8,제주특별자치도 제주시 남녕로 33 (노형동),컴포즈커피제주남녕고점  제주시 남녕로 33 (노형동)
리치망고월정점,기타 휴게음식점,2021-10-26,영업,제주특별자치도 제주시 구좌읍 행원리 653-10,"제주특별자치도 제주시 구좌읍 해맞이해안로 610, 1~2층",리치망고월정점  제주시 구좌읍 해맞이해안로 610
윤가우동일도점,일반조리판매,2021-10-26,영업,제주특별자치도 제주시 일도이동 100-6,"제주특별자치도 제주시 태성로 34-1, 1층 (일도이동)",윤가우동일도점  제주시 태성로 34-1
얼레디훅,커피숍,2021-11-17,영업,제주특별자치도 제주시 아라일동 6151-6 수현주택,"제주특별자치도 제주시 인다4길 50, 수현주택 1층 (아라일동)",얼레디훅  제주시 인다4길 50
놀젠,기타 휴게음식점,2021-11-17,영업,제주특별자치도 제주시 한림읍 한림리 1422,"제주특별자치도 제주시 한림읍 한림로 664-3, 1층",놀젠  제주시 한림읍 한림로 664-3
요거트아이스크림노형점,커피숍,2021-10-06,영업,제주특별자치도 제주시 노형동 2525-2 이화빌라,"제주특별자치도 제주시 정존5길 25-1, 2층 (노형동, 이화빌라)",요거트아이스크림노형점  제주시 정존5길 25-1
아크로디니온,커피숍,2021-10-06,영업,제주특별자치도 제주시 봉개동 700-5,"제주특별자치도 제주시 명림로 100, 2층 (봉개동)",아크로디니온  제주시 명림로 100
반올림피자샵제주아라점,패스트푸드,2021-10-20,영업,제주특별자치도 제주시 아라일동 6097-22,"제주특별자치도 제주시 아란7길 24, 1층 (아라일동)",반올림피자샵제주아라점  제주시 아란7길 24
츄러스1500제주직영점,커피숍,2021-10-21,영업,제주특별자치도 제주시 도남동 84,"제주특별자치도 제주시 신성로 80, 1층 (도남동)",츄러스1500제주직영점  제주시 신성로 80
던스페이스,커피숍,2021-10-21,영업,제주특별자치도 제주시 용담삼동 2293-2,"제주특별자치도 제주시 서해안로 512, 1층 (용담삼동)",던스페이스  제주시 서해안로 512
호호만다린하우스,커피숍,2021-10-21,영업,제주특별자치도 제주시 한림읍 귀덕리 3226,"제주특별자치도 제주시 한림읍 귀덕5길 3, 1층",호호만다린하우스  제주시 한림읍 귀덕5길 3
오늘도과일해410더치제주본점,아이스크림,2021-11-25,영업,제주특별자치도 제주시 연동 273-43 제주연동리슈빌디에스,"제주특별자치도 제주시 노연로 103, 1층 109호 (연동, 제주연동리슈빌디에스)",오늘도과일해410더치제주본점  제주시 노연로 103
반올림피자샵제주함덕점,일반조리판매,2021-11-25,영업,제주특별자치도 제주시 조천읍 함덕리 4157-1,"제주특별자치도 제주시 조천읍 함와로 17, 1층",반올림피자샵제주함덕점  제주시 조천읍 함와로 17
꼬스덴뇨,커피숍,2021-10-22,영업,제주특별자치도 제주시 구좌읍 종달리 150,제주특별자치도 제주시 구좌읍 해맞이해안로 2080,꼬스덴뇨  제주시 구좌읍 해맞이해안로 2080
카페오르덴,커피숍,2021-10-28,영업,제주특별자치도 제주시 외도일동 1642-3,"제주특별자치도 제주시 우령서로 64, 102호 (외도일동)",카페오르덴  제주시 우령서로 64
오가닉제주,커피숍,2021-10-27,영업,제주특별자치도 제주시 구좌읍 세화리 1467-2,"제주특별자치도 제주시 구좌읍 구좌로 53, 1층",오가닉제주  제주시 구좌읍 구좌로 53
메가엠지씨커피제주노형점,커피숍,2021-10-27,영업,제주특별자치도 제주시 노형동 1054-6 아란야플라자,"제주특별자치도 제주시 월랑로8길 1, 아란야플라자 1층 101호 (노형동)",메가엠지씨커피제주노형점  제주시 월랑로8길 1
봄봄애월점,기타 휴게음식점,2021-10-27,영업,제주특별자치도 제주시 애월읍 애월리 1378-5,"제주특별자치도 제주시 애월읍 애원로 48, 1층",봄봄애월점  제주시 애월읍 애원로 48
돌담너머당근,커피숍,2021-10-27,영업,제주특별자치도 제주시 구좌읍 평대리 2033-6,"제주특별자치도 제주시 구좌읍 대수길 22, 1층",돌담너머당근  제주시 구좌읍 대수길 22
할리스제주연북로DI점,커피숍,2021-12-02,영업,제주특별자치도 제주시 오라이동 1550-11,"제주특별자치도 제주시 오남로 166, 1~2층 (오라이동)",할리스제주연북로DI점  제주시 오남로 166
와플대학제주노형월랑캠퍼스,커피숍,2021-12-07,영업,제주특별자치도 제주시 노형동 2579-5 주립빌딩,"제주특별자치도 제주시 월랑로 47, 주립빌딩 1층 (노형동)",와플대학제주노형월랑캠퍼스  제주시 월랑로 47
카페세화당,커피숍,2021-12-07,영업,제주특별자치도 제주시 구좌읍 하도리 2989,"제주특별자치도 제주시 구좌읍 해맞이해안로 1588-1, 제1동 1층",카페세화당  제주시 구좌읍 해맞이해안로 1588-1
음식이탐나,일반조리판매,2021-12-07,영업,제주특별자치도 제주시 구좌읍 송당리 1853-3,"제주특별자치도 제주시 구좌읍 송당서3길 15-11, 1층",음식이탐나  제주시 구좌읍 송당서3길 15-11
배떡외도점,기타 휴게음식점,2021-12-09,영업,제주특별자치도 제주시 외도일동 479-5,"제주특별자치도 제주시 절물2길 34-1, 비동 1층 (외도일동)",배떡외도점  제주시 절물2길 34-1
오늘제주,커피숍,2021-12-09,영업,제주특별자치도 제주시 오라이동 68-16,"제주특별자치도 제주시 아연로 235-2, 1층 (오라이동)",오늘제주  제주시 아연로 235-2
